SKU,Nombre,Marca,Precio,Rating,Tags,Descripcion,link,fecha
MPM00014982100,WATCH DOGS: LEGION - PS4 - SNIPER,SONY,$59.990,Sin,"Sony, Playstation 4, Videojuegos",Watch Dogs: Legion es un videojuego perteneciente al género de acción y aventura desarrollado por Ubisoft Toronto y publicado por Ubisoft con lanzamiento oficial el 29 de octubre de 2020. Es la tercera entrega de la serie Watch Dogs y la secuela de Watch Dogs 2.,https://simple.ripley.cl/watch-dogs-legion-ps4-sniper-mpm00014982100,19/07/2021
MPM00014982128,STEEP: WINTER GAMES EDITION - PS4 - SNIPER,SONY,$44.990,Sin,"Sony, Playstation 4, Videojuegos","Steep Winter Games Edition incluye Steep , el enorme mundo abierto de los Alpes y Alaska, donde dominas las montañasmás épicas del mundo con una tabla de snowboard, un traje de alas, un parapente y esquís, y ahora Steep Road to the Olympicste lleva al viaje para convertirse en un campeón de los Juegos Olímpicos de Invierno. Con la expansión de Steep Road to the Olympics,explore libremente un mundo masivo abierto, incluidas montañas icónicas japonesas, y entrene para clasificar para los Juegos Olímpicos deInvierno PyeongChang 2018. Steep Road to the Olympics es un producto autorizado de los Juegos Olímpicos de Invierno PyeongChang 2018.Incluye la expansión Steep y Steep Road to the Olympics.Incluye Steep y Steep Road to the Olympics Expansion.Viaja por el mundo a través de los Alpes, Alaska y Japón mientras experimentas lo que se necesita para convertirte en un campeón olímpico.Compite por el oro en los Juegos Olímpicos de Invierno PyeongChang 2018 en Corea del Sur.Descubre nuevas oportunidades de juego impresionantes en 12 deportes olímpicos.Explora libremente un mundo abierto masivo, incluidas las icónicas montañas japonesas; el mundo escarpado duplica su tamaño.",https://simple.ripley.cl/steep-winter-games-edition-ps4-sniper-mpm00014982128,19/07/2021
MPM00016719602,DIGIMON STORY CYBER SLEUTH: HACKER'S MEMORY - PS4 - SNIPER,SONY,$44.990,Sin,"Sony, Playstation 4, Videojuegos","Tras ser acusado de un crimen que no ha cometido, Keisuke Amazawa no tiene más remedio que adentrarse en el Mundo Digital e investigar para demostrar su inocencia, aunque para ello tenga que unirse a un grupo de hackers y ayudarles a resolver los problemas que amenazan a este universo misterioso.¡La verdad se esconde entre lo real y lo digital!AMBIENTACIÓN CIBERPUNKSumérgete en una aventura profunda y sombría entre el mundo real y el digital.¡UN JUEGO INTENSO Y ADICTIVO!¡Disfruta de una mezcla perfecta entre aventura, descubrimiento y combate con más de 320 Digimon por conocer!Diviértete con una gran variedad de estrategias en combates clásicos por turnos mejorados con las habilidades, sinergias y combos de Digimon.LA HISTORIA OCULTAConoce la historia oculta de los sucesos acontecidos en 'Digimon Story: Cyber Sleuth'.Compras dentro del juego opcionales1 jugadorJugadores en red: 2-2 - El juego completo requiere ser miembro de PlayStation Plus para acceder a las partidas multijugador online5GB mínimoCompatible con juego a distanciaFunciones interplataforma PS4 - PS VitaSalida de vídeo HD 720p,1080i,1080pAkiyoshi Hongo, Toei AnimationGame 2018 BANDAI NAMCO Entertainment Inc.",https://simple.ripley.cl/digimon-story-cyber-sleuth-hackers-memory-ps4-sniper-mpm00016719602,19/07/2021
1639847,CONTROL PS4 INALAMBRICO DUALSHOCK BT DBLUE DBC6002 NEGRO,DBLUE,$34.990,Sin,"Sony, Playstation 4, Videojuegos","Vive una experiencia de entretención con el nuevo control inalámbrico para PS4 libre de cables y de carga sencilla .Compatible con Consolas PS4.Conexión inalámbrica BT o vía cable .Función Earphone 3,5 mm .Soporta Sensor de 6 ejes .Función Touch .Vibración doble .Altavoz.Soporta sistema operativo Windows 7/8/10.Batería recargable de 600 Mah .Tiempo de Uso 8 horas .Bluetooth version RDA 2.1.Rango de transmisión 8 MetrosAccesorios : Cable de usuario y Manual de usuario .",https://simple.ripley.cl/control-ps4-inalambrico-dualshock-bt-dblue-dbc6002-negro-mpm00014347222,19/07/2021
MPM00016719390,DEMONS SOULS - PS5 FÍSICO - SNIPER,SONY,$79.990,Sin,"Sony, Playstation 4, Videojuegos","Demon's Souls es un juego de rol de acción desarrollado por Bluepoint Games con la ayuda de Japan Studio y publicado por Sony Interactive Entertainment. Es un remake de Demon's Souls, desarrollado originalmente por FromSoftware y lanzado para PlayStation 3 en 2009.",https://simple.ripley.cl/demons-souls-ps5-fisico-sniper-mpm00016719390,19/07/2021
MPM00016719926,LEGO MARVEL AVENGERS - PS4 FISICO - SNIPER,SONY,$34.990,Sin,"Sony, Playstation 4, Videojuegos",¡Los Vengadores se reúnen! La exitosa franquicia de videojuego LEGO Marvel regresa con una nueva aventura de superhéroes llena de acción. Únete al equipo de los Vengadores de LEGO Marvel y disfruta de un videojuego con personajes e historias de las reconocidas películas y más. Juega como los superhéroes más poderosos en su lucha por salvar el mundo.,https://simple.ripley.cl/lego-marvel-avengers-ps4-fisico-sniper-mpm00016719926,19/07/2021
MPM00019989406,DAYS GONE PS4,SONY,$26.900,Sin,"Sony, Playstation 4, Videojuegos","Days Gone PS4Ubicado en el hermoso desierto volcánico del Pacífico Noroeste, Days Gone es un juego de acción y aventuras del mundo abierto en el que juegas como Deacon St. John, un Drifter y cazador de recompensas que preferiría arriesgarse a los peligros del camino roto. que vivir en uno de los campamentos de desierto seguro .El juego tiene lugar dos años después de que una pandemia global haya matado a casi todos, pero transformó a millones de otros en lo que los supervivientes llaman Freakers: criaturas sin sentido, salvajes, más animales que humanos, pero muy vivos y en rápida evolución.En la demostración vimos dos tipos de Freaks: los tritones, que eran adolescentes cuando estaban infectados, son cazadores oportunistas que prefieren golpear y huir de las sombras; y una Horda. Compuesto por cientos de Freakers individuales, las hordas comen, se mueven y atacan juntas, casi como una sola. Algunas Hordas deambulan por las autopistas por la noche, mientras que otras, como la de la demostración, han encontrado una fuente de alimentos que la mantiene en un solo lugar. Las habilidades aprendidas en su vida anterior como motociclista fuera de la ley le han dado a Deacon una ligera ventaja en la lucha aparentemente interminable para mantenerse con vida. ¿Pero será suficiente?",https://simple.ripley.cl/days-gone-ps4-mpm00019989406,19/07/2021
MPM00016720030,DOOM - FÍSICO PS4 - PLAYSTATION HITS - SNIPER,SONY,$34.990,Sin,"Sony, Playstation 4, Videojuegos",Versión PS Hits,https://simple.ripley.cl/doom-fisico-ps4-playstation-hits-sniper-mpm00016720030,19/07/2021
MPM00017837880,JOYSTICK INALAMBRICO PARA XBOX ONE/ PC / PS3,GENERIC,$39.990,Sin,"Sony, Playstation 4, Videojuegos",Un nuevo control para Xbox One compatible con PC y Playstation 3 con un bonito diseño gráfico. El controlador viene con un receptor USB. La función de conexión inalámbrica de 2.4GHZ proporciona a los jugadores alrededor de 6 metros de alcance inalámbrico que les permite disfrutar de los juegos con mayor libertad y sin restricciones.El mando está dotado de nuestra exclusiva tecnología de salto de frecuencia que garantiza una conexión inalámbrica perfecta sin interrupciones. Los motores duales y los joysticks 3D incorporados ofrecen a los jugadores una experiencia de juego realista. Los sensibles joysticks y botones aseguran un funcionamiento de alta precisión.El diseño ergonómico proporciona a los jugadores un agarre firme y una agradable sensación de mano para jugar cómodamente. Los jugadores pueden conectarse y comenzar a jugar en Xbox One / PS3 / PC sin necesidad de instalar ningún controlador. La batería de litio recargable de 600mAh permite 8 horas de juego de forma continua y un tiempo de espera de hasta 45 días.,https://simple.ripley.cl/joystick-inalambrico-para-xbox-one-pc-ps3-mpm00017837880,19/07/2021
MPM00015474124,WATCH DOGS LEGION LIMITED EDITION PS5,UBISOFT,$58.990,Sin,"Sony, Playstation 4, Videojuegos","Immortals Fenyx Rising nos ofrece una magnífica aventura mitológica. Encarna a Fenyx, un nuevo semidiós alado cuya misión es salvar a los dioses griegos y su hogar de una oscura maldición. Enfréntate a bestias mitológicas, domina los poderes legendarios de los dioses y derrota a Tifón, el Titán más peligroso de la mitología griega, en una épica y atemporal lucha. El devenir del mundo está en riesgo: eres la última esperanza de los dioses.*Usa los poderes de los dioses como la espada de Aquiles y las alas de Daidalos para luchar contra enemigos poderosos y resolver acertijos antiguos.* Lucha contra bestias mitológicas icónicas como Cyclops y Medusa en un combate dinámico en el aire y en el suelo.* Usa tus habilidades y diversas armas, incluidas flechas autoguiadas, telequinesis y más, para un daño devastador.* Descubre un mundo abierto estilizado en siete regiones únicas, cada una inspirada en los dioses.",https://simple.ripley.cl/watch-dogs-legion-limited-edition-ps5-mpm00015474124,19/07/2021
MPM00002776289,FIFA 19 PS4 - CHILE,ELECTRONIC ARTS,$6.990,Sin,"Sony, Playstation 4, Videojuegos","Informacion del juegoExperimenta la competicion de clubes mas prestigiosa del mundo con el anadido de la UEFA Champions League. Este torneo legendario se ha incluido a todos los modos de FIFA 19, aumentando asi las posibilidades de juego.*SE VIENE LA UEFA CHAMPIONS LEAGUE A FIFA 19 - No existe nivel mas alto en el futbol que la UEFA Champions League. El torneo historico donde se alcanzan los suenos y nacen leyendas presenta a los mejores clubes del mundo. FIFA 19 para PlayStation 4, Xbox One, PC y Nintendo Switch viene con toda la emocion de la UEFA Champions League, gracias a la presentacion oficial de partidos, una amplia variedad de experiencias de torneos que incluyen la Europa League y la Super Cup y el nuevo equipo de comentaristas Derek Rae y Lee Dixon.*MODOS TOTALMENTE NUEVOS - Vive la experiencia del modo nuevo independiente de la UEFA Champions League y juega el famoso torneo desde la etapa de grupos hasta la final en el Estadio Wanda Metropolitano de Madrid. Descubre la profunda integracion de la gran competencia de clubes tanto en el modo Patada Inicial como el modo Carrera.*Crea tu propia plantilla de ensueno con las actualizaciones de contenido en vivo de la UEFA Champions League y la Europa League en FIFA Ultimate Team. No importa donde o como juegues al FIFA 19, puedes vivir la experiencia de la competencia de futbol mas grande del mundo.",https://simple.ripley.cl/fifa-19-ps4-chile-mpm00002776289,19/07/2021
MPM00016719436,DEVIL MAY CRY 5 SPECIAL EDITION - PS5 - SNIPER,SONY,$59.990,Sin,"Sony, Playstation 4, Videojuegos","En Devil May Cry 5 Special Edition, la velocidad brutal se encuentra con el control impecable para ofrecer una experiencia de juego increíblemente fina mientras avanzas por la emocionante historia. ¡Esta versión optimizada del estreno original representa el pináculo de la acción estilizada y tuvo el reconocimiento de numerosos premios!Varios años después del incidente de la Orden de la Espada, una nueva amenaza demoníaca invadió nuestro mundo. Detenerla depende de los cazadores de demonios legendarios Dante y Nero, con el recién llegado V que se une a ellos. Los destinos de estos tres hombres están conectados de modos misteriosos y sorprendentes.El juego introduce características de nueva generación como la tecnología de trazado de rayos y sonido 3D mejorado, modos favoritos como el modo turbo y el modo caballero negro legendario, y la inclusión de la Deluxe Edition.",https://simple.ripley.cl/devil-may-cry-5-special-edition-ps5-sniper-mpm00016719436,19/07/2021
MPM00019990684,FIFA 20 PS4,ELECTRONIC ARTS,$29.900,Sin,"Sony, Playstation 4, Videojuegos","FIFA 20 es el simulador futbolístico que presenta EA Sports para la temporada 2019-2020 volcándose en esta ocasión no solo en competición profesional deportiva número uno del planeta, sino también en el fútbol callejero más auténtico a través de Volta, una de las principales novedades del videojuego frente a entregas pasadas. Además, desde Electronic Arts también garantizan un mayor realismo, sin precedentes, en todos los aspectos con Football Inteligence así como aún más opciones para crear el equipo de nuestros sueños en el exitoso modo FIFA: Ultimate Team.SIENTE LA INTELIGENCIA FUTBOLÍSTICA...... CON EL BALÓNControla los momentos decisivos que determinan el resultado de los partidos en FIFA 20.SIENTE LA INTELIGENCIA FUTBOLÍSTICA CON EL BALÓNControla los momentos decisivos que determinan el resultado de los partidos en FIFA 20.ENTRADAS CONTROLADASRecupera la posesión mediante las entradas de toque activo y nuevas animaciones que premian la precisión defensiva.SIN EL BALÓNMás tiempo y espacio. Más énfasis en el control del balón.Domina en la defensa y el ataque con un mayor control y más opciones en los duelos uno contra uno.DEFENSA MEJORADA DE LA IADale la vuelta al partido con un mayor apoyo en la defensa de los jugadores controlados por la IA gracias a las mejoras en el posicionamiento y las entradas.MOVIMIENTO NATURAL DE LOS JUGADORESDisfruta de un desarrollo más natural y realista de los partidos con las innovaciones en el movimiento y la posición de los jugadores.EN EL BALÓNEn el aire. En el suelo. El esférico se mueve mejor que nunca en FIFA 20.NUEVAS TRAYECTORIAS DE TIRODisparos con efecto. Libres directos descendentes. Balones sin rotación. Tiros ascendentes al primer toque. Todo esto y mucho más es posible gracias al nuevo sistema de movimiento del balón de FIFA 20.",https://simple.ripley.cl/fifa-20-ps4-mpm00019990684,19/07/2021
MPM00016719672,YAKUZA KIWAMI - PLAYSTATION HITS - PS4 - SNIPER,SONY,$34.990,Sin,"Sony, Playstation 4, Videojuegos","Yakuza Kiwami es un videojuego de acción y aventuras desarrollado por Sega. Es un remake de Yakuza, el primer juego de la serie Yakuza, originalmente lanzado para PlayStation 2 de Sony",https://simple.ripley.cl/yakuza-kiwami-playstation-hits-ps4-sniper-mpm00016719672,19/07/2021
2000379758456P,ROCKET ARENA,SONY,$49.990,Sin,"Sony, Playstation 4, Videojuegos","ROCKET ARENA¡Todo gira en torno a los cohetes! Llega Rocket Arena, un explosivo juego de disparos para 3c3 donde la acción no se acaba nunca. ¡Aprende a manejar las habilidades y los cohetes exclusivos de tu contendiente para borrar del mapa a tus rivales y convertirte en la nueva estrella!INFORMACIÓN ADICIONALMultijugador: Sí.",https://simple.ripley.cl/rocket-arena-2000379758456p,19/07/2021
MPM00016719650,INJUSTICE GODS AMONG US ULTIMATE ED. - PS4- PS HITS - SNIPER,SONY,$34.990,Sin,"Sony, Playstation 4, Videojuegos","Injustice: Gods Among Us Ultimate Edition mejora esta saga novedosa y vivaz en el género de los juegos de lucha, de la mano de los NetherRealm Studios. Con seis nuevos personajes, más de 30 trajes nuevos y 60 misiones adicionales de los Laboratorios S.T.A.R. esta edición marcará un antes y un después. Con personajes emblemáticos de DC Comics como Batman, el Joker, Linterna Verde, Flash, Superman y la Mujer Maravilla, el último título del galardonado estudio nos presenta una historia original e intensa. Héroes y villanos librarán batallas épicas a gran escala en un mundo donde la frontera entre el bien y el mal es de lo más difusa.",https://simple.ripley.cl/injustice-gods-among-us-ultimate-ed-ps4-ps-hits-sniper-mpm00016719650,19/07/2021
